id;railway;name;customhouse;x_coord;y_coord
476;КУЙБЫШЕВСКАЯ;АЛЬМЕТЬЕВСКАЯ;423458, РЕСПУБЛИКА ТАТАРСТАН, Г. АЛЬМЕТЬЕВСК, УЛ. РИЗЫ ФАХРЕТДИНА, Д. 51/12;54.896636;52.318502
477;КУЙБЫШЕВСКАЯ;БУЗДЯК;452754 РЕСПУБЛИКА БАШКОРТОСТАН, Г.ТУЙМАЗЫ, УЛ.ГОРЬКОГО, Д. 37;54.59316;53.716945
478;СЕВЕРО-КАВКАЗСКАЯ;МИХАЙЛО-ЛЕОНТЬЕВСКАЯ;346910 РОСТОВСКАЯ ОБЛ., Г.НОВОШАХТИНСК, УЛ.ПРИВОЛЬНАЯ, Д.31;47.783542;39.894631
479;МОСКОВСКАЯ;ГОЛИЦЫНО;143022 МОСКОВСКАЯ ОБЛ., ОДИНЦОВСКИЙ Р-Н, ПОС. ЛЕТНИЙ ОТДЫХ, ЗВЕНИГОРОДСКОЕ;55.64352;36.978196
480;КРАСНОЯРСКАЯ;КОШУРНИКОВО;655001 РЕСПУБЛИКА ХАКАСИЯ, Г.АБАКАН, ПРОСП. ДРУЖБЫ НАРОДОВ, Д. 3А;53.736659;91.434698
481;КАЗАХСТАНСКАЯ;ОГНЕВКА;РЕСПУБЛИКА КАЗАХСТАН , 070003 ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ, Г. УСТЬ-КАМЕН;49.948313;82.627857
482;КАЗАХСТАНСКАЯ;ЖАНААУЛ;РЕСПУБЛИКА КАЗАХСТАН, КАРАГАНДИНСКАЯ ОБЛ., Г.КАРАГАНДА, Б.ЖЫРАУСКИЙ Р-Н п.Д;49.80776;73.088504
483;ПРИВОЛЖСКАЯ;КОЛОГРИВОВКА;410086 М.О."Г.САРАТОВ",Г.САРАТОВ,ЛЕНИНСКИЙ Р-OН,ТАМОЖЕННЫЙ ПРОЕЗД,№6;51.601896;45.887086
484;МОСКОВСКАЯ;РЯБЦЕВО;214530 СМОЛЕНСКАЯ ОБЛ., СМОЛЕНСКИЙ Р-Н, Д. НИКОЛЬСКОЕ, УЛ. ДОРОЖНАЯ, Д. 3;54.872041;32.069344
485;СВЕРДЛОВСКАЯ;НОЯБРЬСК II;629805  ЯМАЛО-НЕНЕЦКИЙ АВТОНОМНЫЙ ОКРУГ (ТЮМЕНСКАЯ ОБЛ.), Г.НОЯБРЬСК, ЮГО-В;63.18441;75.47468
486;КАЗАХСТАНСКАЯ;КАРАГАНДА-СОРТИРОВОЧНАЯ;РЕСПУБЛИКА КАЗАХСТАН , КАРАГАНДИНСКАЯ ОБЛАСТЬ, Г. ТЕМИРТАУ, ПР. РЕСПУБЛИКИ,;50.065279;72.962605
487;ОКТЯБРЬСКАЯ;БОРОДИНСКОЕ;188800 ЛЕНИНГРАДСКАЯ ОБЛ., ВЫБОРГСКИЙ Р-Н, Г. ВЫБОРГ, ПР-Д ТАМОЖЕННЫЙ, Д. 6;60.694579;28.788499
488;КАЗАХСТАНСКАЯ;КАРАГАНОЗЕК;РЕСПУБЛИКА КАЗАХСТАН , КАРАГАНДИНСКАЯ ОБЛАСТЬ, Г. ТЕМИРТАУ, ПР. РЕСПУБЛИКИ,;50.065279;72.962605
489;КУЙБЫШЕВСКАЯ;ПРОНИНО;446300 САМАРСКАЯ ОБЛ., Г. ОТРАДНЫЙ, ПРОМЫШЛЕННАЯ ЗОНА, Д. 1;53.357142;51.324444
490;СЕВЕРО-КАВКАЗСКАЯ;ДАГЕСТАНСКИЕ ОГНИ;368780 РЕСПУБЛИКА ДАГЕСТАН, МАГАРАМКЕНТСКИЙ Р-Н, С. ГАПЦАХ, К СЕВЕРУ ОТ СЕЛ;41.672954;48.377207
491;ОКТЯБРЬСКАЯ;ЛЕППЯСИЛТА;186730 РЕСПУБЛИКА КАРЕЛИЯ, ЛАХДЕНПОХСКИЙ Р-Н, Г. ЛАХДЕНПОХЬЯ, УЛ. ЛАДОЖСКОЙ;61.530139;30.21055
492;КАЗАХСТАНСКАЯ;НУРА;РЕСПУБЛИКА КАЗАХСТАН , КАРАГАНДИНСКАЯ ОБЛАСТЬ, Г.КАРАГАНДЫ, УЛ.Б.ХМЕЛЬНИЦКО;49.823466;73.113099
493;СЕВЕРО-КАВКАЗСКАЯ;АНГЕЛИНСКАЯ;353563 КРАСНОДАРСКИЙ КРАЙ, Г.СЛАВЯНСК-НА-КУБАНИ, УЛ.ПОГРАНИЧНАЯ, Д.3;45.235546;38.157083
494;СЕВЕРО-КАВКАЗСКАЯ;САЛЬСК;347360 РОСТОВСКАЯ ОБЛ., Г. ВОЛГОДОНСК, УЛ. ПОРТОВАЯ, Д. 1;47.528033;42.156768
495;ГОРЬКОВСКАЯ;ПРАВДИНСК;606016 НИЖЕГОРОДСКАЯ ОБЛ., Г. ДЗЕРЖИНСК, НИЖЕГОРОДСКОЕ Ш., 85, КОРП. 1;56.292098;43.596238
496;ГП"КРЫМСКАЯ Ж.Д."(РФ);СЕВАСТОПОЛЬ-ТОВАРНЫЙ-ЭКС;299014 Г. СЕВАСТОПОЛЬ, УЛ. ЗАПАДНЫЙ БЕРЕГ КАМЫШОВОЙ БУХТЫ, 7А;44.575223;33.423311
497;КАЛИНИНГРАДСКАЯ;БАЛТИЙСК-ПАРОМ-ЭКСП.(В Т;238520 КАЛИНИНГРАДСКАЯ ОБЛ., Г. БАЛТИЙСК, НИЖНЕЕ Ш., Д. 17;54.6377;19.923905
498;СЕВЕРО-КАВКАЗСКАЯ;АЗОВ-ЭКСПОРТ;346780 РОСТОВСКАЯ ОБЛ., Г. АЗОВ, УЛ. ПЕТРОВСКАЯ, Д. 2;47.118396;39.421452
499;МОСКОВСКАЯ;НЕКРАСОВО;300041 Г.ТУЛА, УЛ.ПУТЕЙСКАЯ, Д.23;54.195919;37.577256
500;ГОРЬКОВСКАЯ;ГОРОХОВЕЦ;601900 Г.КОВРОВ, УЛ.БОРЦОВ 1905 Г., Д.1;56.367228;41.306818
501;СВЕРДЛОВСКАЯ;ФИЛЬКИНО;624993 СВЕРДЛОВСКАЯ ОБЛ., Г.СЕРОВ, УЛ.МАТРОСОВА, Д. 1;59.615283;60.592264
502;МОСКОВСКАЯ;АЛТУХОВО;242200 БРЯНСКАЯ ОБЛ., Г.СУЗЕМКА, УЛ.ВОКЗАЛЬНАЯ, 8;52.32075;34.076036
503;СЕВЕРО-КАВКАЗСКАЯ;УСПЕНСКАЯ;347900 РОСТОВСКАЯ ОБЛ., Г.ТАГАНРОГ, УЛ. ФРУНЗЕ, Д.81Д;47.22873;38.903744
504;МОСКОВСКАЯ;КШЕНЬ;305025 Г. КУРСК, УЛ. ЭКСПЕДИЦИОННАЯ, Д.3;51.637025;36.114637
505;МОСКОВСКАЯ;НИКИТИНКА;215700 Г.САФОНОВО, УЛ.ОКТЯБРЬСКАЯ, 39;55.091603;33.247915
506;КАЗАХСТАНСКАЯ;КАЛКАМАН;РЕСПУБЛИКА КАЗАХСТАН , 140011 ПАВЛОДАРСКАЯ ОБЛАСТЬ, Г. ПАВЛОДАР, УЛ. ТОЛСТО;52.275897;76.967564
507;КАЗАХСТАНСКАЯ;ДЖЕТЫГАРА;РЕСПУБЛИКА КАЗАХСТАН , 110700 КОСТАНАЙСКАЯ ОБЛАСТЬ, Г.ЖИТИКАРА УЛ.ТАРАНА 18;52.193336;61.202292
508;КАЗАХСТАНСКАЯ;КАНДЫАГАШ;РЕСПУБЛИКА КАЗАХСТАН , АКТЮБИНСКАЯ ОБЛАСТЬ, Г. ЭМБА, УЛ. ГЕОЛОГОВ, Д.7;48.834162;58.152152
509;ГОРЬКОВСКАЯ;САЙГАТКА;426075 УДМУРТСКАЯ РЕСПУБЛИКА, Г.ИЖЕВСК, УЛ.КАМБАРСКАЯ, Д.49А;56.840473;53.305409
510;СВЕРДЛОВСКАЯ;СТРИГАНОВО;623850 СВЕРДЛОВСКАЯ ОБЛ., Г.ИРБИТ, ПЕР.САДОВЫЙ, Д. 5;57.687668;63.057978
511;ВОСТОЧНО-СИБИРСКАЯ;ШАЛУТЫ;670013 РЕСПУБЛИКА БУРЯТИЯ, Г.УЛАН-УДЭ, УЛ. БОГРАДА, Д. 73;51.828587;107.749298
512;ДАЛЬНЕВОСТОЧНАЯ;ФОРЕЛЬ;681000 ХАБАРОВСКИЙ КРАЙ, Г. КОМСОМОЛЬСК-НА-АМУРЕ, ПРОСПЕКТ ОКТЯБРЬСКИЙ, Д.;50.538423;137.015503
513;ЗАПАДНО-СИБИРСКАЯ;ТАТАРСКАЯ;630052  Г.НОВОСИБИРСК, УЛ.ТОЛМАЧЕВСКАЯ, Д. 1/1;54.964173;82.828388
514;СЕВЕРНАЯ;ИВАНОВО;153031 Г.ИВАНОВО, УЛ.25-Я ЛИНИЯ, Д.3;56.99392;40.914722
515;СВЕРДЛОВСКАЯ;АЯТЬ;624130, СВЕРДЛОВСКАЯ ОБЛ., Г.НОВОУРАЛЬСК, УЛ.ДЗЕРЖИНСКОГО, Д. 11;57.256598;60.092442
516;КРАСНОЯРСКАЯ;КАМАЛА;663600 КРАСНОЯРСКИЙ КРАЙ, Г.КАНСК , УЛ. МОСКОВСКАЯ, Д.27, ПОМ.12;56.205305;95.715808
517;ОКТЯБРЬСКАЯ;ЗАПАДНАЯ ДВИНА;172610 ТВЕРСКАЯ ОБЛ., Г. ЗАПАДНАЯ ДВИНА, УЛ.ЛЕНИНА, Д.3А;56.263037;32.066712
518;МОСКОВСКАЯ;ЛОБНЯ;125635 МОСКВА, УЛ. ПУТЕЙСКАЯ, Д. 7;55.863853;37.527588
519;СВЕРДЛОВСКАЯ;ВИНЗИЛИ;625014 Г.ТЮМЕНЬ, УЛ. РЕСПУБЛИКИ, Д. 252, СТРОЕНИЕ 38;57.110457;65.631211
520;ГОРЬКОВСКАЯ;КИРОВ;610025 Г.КИРОВ, ПЕР. АВТОТРАНСПОРТНЫЙ, Д. 4;58.575768;49.665319
521;КАЗАХСТАНСКАЯ;ЖАНААУЛ;РЕСПУБЛИКА КАЗАХСТАН , КАРАГАНДИНСКАЯ ОБЛАСТЬ, Г.КАРАГАНДЫ, УЛ.Б.ХМЕЛЬНИЦКО;49.823466;73.113099
522;ДАЛЬНЕВОСТОЧНАЯ;ЧЕХОВ-САХАЛИНСКИЙ;САХАЛИHСКАЯ ОБЛ., ПГТ.ЮЖHО-КУРИЛЬСК, УЛ.ЗАВОДСКАЯ, 25;44.022206;145.856488
523;КАЗАХСТАНСКАЯ;КАРАКУМ;РЕСПУБЛИКА КАЗАХСТАН, АЛМАТИНСКАЯ ОБЛАСТЬ, Г.ТАЛДЫКОРГАН, ВОСТОЧНАЯ ПРОМЗОН;44.988259;78.431261
524;ЗАПАДНО-СИБИРСКАЯ;АРТЫШТА II;652600 КЕМЕРОВСКАЯ ОБЛ., Г.БЕЛОВО, УЛ.ЛЕНИНА, Д.46;54.407643;86.307824
525;КАЗАХСТАНСКАЯ;ЖОЛКУДУК;РЕСПУБЛИКА КАЗАХСТАН , 140011 ПАВЛОДАРСКАЯ ОБЛАСТЬ, Г. ПАВЛОДАР, УЛ. ТОЛСТО;52.275897;76.967564
526;СВЕРДЛОВСКАЯ;МЕГИОН;628624 ХАНТЫ-МАНСИЙСКИЙ АВТОНОМНЫЙ ОКРУГ - ЮГРА (ТЮМЕНСКАЯ ОБЛ.), Г.НИЖНЕВА;60.938545;76.558902
527;СЕВЕРО-КАВКАЗСКАЯ;ГЕОРГИЕВСК;357205 СТАВРОПОЛЬСКИЙ КР., МИНЕРАЛОВОДСКИЙ Р-Н, Г. МИНЕРАЛЬНЫЕ ВОДЫ, УЛ. СО;44.184505;43.130812
528;КАЗАХСТАНСКАЯ;ЖАЛАНАШКОЛЬ;РЕСПУБЛИКА КАЗАХСТАН , АЛМАТИНСКАЯ ОБЛ., АЛАКОЛЬСКИЙ Р-Н, СТ.ДОСТЫК, УЛ.ПРИ;46.275847;80.26342
529;СВЕРДЛОВСКАЯ;ВСЕВОЛОДО-ВИЛЬВА;618426 ПЕРМСКИЙ КРАЙ, Г.БЕРЕЗНИКИ, БПКРУ-3;59.407024;56.806719
530;ЗАБАЙКАЛЬСКАЯ;ДАРАСУН;672026 ЗАБАЙКАЛЬСКИЙ КРАЙ, Г.ЧИТА, УЛ.КАДАЛИНСКАЯ, Д. 1Е;52.013003;113.318601
531;СЕВЕРО-КАВКАЗСКАЯ;МИНЕРАЛЬНЫЕ ВОДЫ;357205 СТАВРОПОЛЬСКИЙ КР., МИНЕРАЛОВОДСКИЙ Р-Н, Г. МИНЕРАЛЬНЫЕ ВОДЫ, УЛ. СО;44.184505;43.130812
532;ВОСТОЧНО-СИБИРСКАЯ;ТУБИНСКАЯ;666673 ИРКУТСКАЯ ОБЛ., Г.УСТЬ-ИЛИМСК, УЛ. НАЙМУШИНА, Д.28, Н.П.118;57.985968;102.657953
533;ОКТЯБРЬСКАЯ;КУЗНЕЧНОЕ;188800 ЛЕНИНГРАДСКАЯ ОБЛ., ВЫБОРГСКИЙ Р-Н, Г. ВЫБОРГ, ПР-Д ТАМОЖЕННЫЙ, Д.6;60.694579;28.788499
534;СЕВЕРНАЯ;БАВЛЕНЫ;601782 ВЛАДИМИРСКАЯ ОБЛ., Г.КОЛЬЧУГИНО, ПОС.ЗЕЛЕНОБОРСКИЙ, Д.26;56.287542;39.350908
535;КУЙБЫШЕВСКАЯ;КАДОШКИНО;430003 РЕСПУБЛИКА МОРДОВИЯ, Г.САРАНСК, ЛЕНИНСКИЙ РАЙОН, УЛ. РАБОЧАЯ, Д. 100;54.193243;45.194224
536;СЕВЕРО-КАВКАЗСКАЯ;ВИНОГРАДНАЯ;357205 СТАВРОПОЛЬСКИЙ КР., МИНЕРАЛОВОДСКИЙ Р-Н, Г. МИНЕРАЛЬНЫЕ ВОДЫ, УЛ. СО;44.184505;43.130812
537;ЮЖНО-УРАЛЬСКАЯ;НОВОАБЗАКОВО;Г.БЕЛОРЕЦК, УЛ.БЛЮХЕРА, Д.1;53.971175;58.39786
538;ЮЖНО-УРАЛЬСКАЯ;ГОРНЫЙ ЛЕН;462428 ОРЕНБУРГСКАЯ ОБЛ., Г.ОРСК, УЛ.МОЛОДЕЖНАЯ, Д. 6А;51.227077;58.490323
539;КУЙБЫШЕВСКАЯ;БЕЗЫМЯНКА;443109 Г.САМАРА, УЛ. ТОВАРНАЯ, Д.5;53.230692;50.292567
540;МОСКОВСКАЯ;ДУБРОВКА;241902 Г. БРЯНСК, ФОКИНСКИЙ Р-Н, ПОС. БЕЛЫЕ БЕРЕГА;53.20727;34.662897
541;ЗАПАДНО-СИБИРСКАЯ;ПРОЕКТНАЯ;650021  КЕМЕРОВСКАЯ ОБЛ., Г.КЕМЕРОВО, ЗАВОДСКОЙ Р-Н, УЛ. ШАТУРСКАЯ, Д.2;55.360879;85.995489
542;МОСКОВСКАЯ;ОТРАДА;302005 Г.ОРЕЛ, КАРАЧЕВСКОЕ Ш., Д.77;52.946356;36.029441
543;ДАЛЬНЕВОСТОЧНАЯ;ПОСЬЕТ (перев.);692725 ПРИМОРСКИЙ КРАЙ, ХАСАНСКИЙ Р-Н, ПОС.ЗАРУБИНО, УЛ.МОРСКАЯ, Д.3;42.641187;131.081493
544;СЕВЕРО-КАВКАЗСКАЯ;КОТЛЯРЕВСКАЯ;357205 СТАВРОПОЛЬСКИЙ КР., МИНЕРАЛОВОДСКИЙ Р-Н, Г. МИНЕРАЛЬНЫЕ ВОДЫ, УЛ. СО;44.184505;43.130812
545;ОКТЯБРЬСКАЯ;НОВЫЙ ПОРТ (ЭКСП.);198095 САНКТ-ПЕТЕРБУРГ, ВОЛЬНЫЙ ОСТРОВ, Д. 1, ЛИТ. В;59.901238;30.240149
546;СВЕРДЛОВСКАЯ;ТОБОЛЬСК-ПОРТ-ПЕРЕВАЛКА;626150 ТЮМЕНСКАЯ ОБЛ., Г. ТОБОЛЬСК, ПРОМЗОНА, БАЗА МЦК, Д. Б;58.201698;68.253771
547;ЮГО-ВОСТОЧНАЯ;РОМАНОВКА;410086 М.О."Г.САРАТОВ",Г.САРАТОВ,ЛЕНИНСКИЙ Р-OН,ТАМОЖЕННЫЙ ПРОЕЗД,№6;51.601896;45.887086
548;ГОРЬКОВСКАЯ;СЕМЕНОВ;606016 НИЖЕГОРОДСКАЯ ОБЛ., Г. ДЗЕРЖИНСК, НИЖЕГОРОДСКОЕ Ш., 85, КОРП. 1;56.292098;43.596238
549;КАЗАХСТАНСКАЯ;ЖАСЫЛ;РЕСПУБЛИКА КАЗАХСТАН Г. КОКШЕТАУ, УЛ. ПУШКИНА, 21;53.284415;69.405761
550;МОСКОВСКАЯ;ЛЬГОВ-КИЕВСКИЙ;305025 Г. КУРСК, УЛ. ЭКСПЕДИЦИОННАЯ, Д.3;51.637025;36.114637
551;ДАЛЬНЕВОСТОЧНАЯ;ВИНЕВИТИНО;690065 ПРИМОРСКИЙ КРАЙ, Г. ВЛАДИВОСТОК, В РАЙОНЕ УЛ. СТРЕЛЬНИКОВА, Д. 9;43.0976;131.865821
552;ЗАПАДНО-СИБИРСКАЯ;БАРНАУЛ;656037 АЛТАЙСКИЙ КРАЙ, Г.БАРНАУЛ, ПРОСП. КАЛИНИНА, Д. 57;53.378268;83.751093
553;КРАСНОЯРСКАЯ;ЕНИСЕЙ-ПЕРЕВАЛКА;660031 КРАСНОЯРСКИЙ КРАЙ, Г.КРАСНОЯРСК, УЛ.РЯЗАНСКАЯ, Д.12;56.024647;93.06885
554;ВОСТОЧНО-СИБИРСКАЯ;МОСТОВОЙ;670013 РЕСПУБЛИКА БУРЯТИЯ, Г.УЛАН-УДЭ, УЛ. БОГРАДА, Д. 73;51.828587;107.749298
555;ЗАПАДНО-СИБИРСКАЯ;БАРЗАС;650021  КЕМЕРОВСКАЯ ОБЛ., Г.КЕМЕРОВО, ЗАВОДСКОЙ Р-Н, УЛ. ШАТУРСКАЯ, Д.2;55.360879;85.995489
556;СЕВЕРНАЯ;КОХМА;153031 Г.ИВАНОВО, УЛ.25-Я ЛИНИЯ, Д.3;56.99392;40.914722
557;СВЕРДЛОВСКАЯ;ОУС;624993 СВЕРДЛОВСКАЯ ОБЛ., Г.СЕРОВ, УЛ.МАТРОСОВА, Д. 1;59.615283;60.592264
558;КУЙБЫШЕВСКАЯ;ОТВАГА;445043 САМАРСКАЯ ОБЛ., Г.ТОЛЬЯТТИ,  АВТОЗАВОДСКИЙ Р-Н, УЛ.ВОКЗАЛЬНАЯ, Д. 2;53.563477;49.351412
559;БЕЛОРУССКАЯ;МИХЕЕВИЧИ;Могилевская обл., Кричевский район, Краснобудский сельсовет, 2;53.7161;31.815399
560;МОСКОВСКАЯ;РУССКИЙ БРОД;302005 Г.ОРЕЛ, КАРАЧЕВСКОЕ Ш., Д.77;52.946356;36.029441
561;ДАЛЬНЕВОСТОЧНАЯ;СОВЕТСКАЯ ГАВАНЬ- ГОРОД;682860 ХАБАРОВСКИЙ КРАЙ,ВАНИНСКИЙ Р-Н,МЕЖСЕЛЕННАЯ ТЕРРИТОРИЯ ВАНИНСКОГО Р-Н;49.975491;139.720052
562;СЕВЕРНАЯ;ГОРКИНО;155815 ИВАНОВСКАЯ ОБЛ., Г.КИНЕШМА, УЛ. ИМ. ЮРИЯ ГОРОХОВА, Д.16;57.450221;42.092467
563;МОСКОВСКАЯ;СУХИНИЧИ;248016 Г.КАЛУГА, УЛ.ЛЕНИНА, 3;54.532114;36.276936
564;ДАЛЬНЕВОСТОЧНАЯ;ТОМАРИ;САХАЛИHСКАЯ ОБЛ., ПГТ.ЮЖHО-КУРИЛЬСК, УЛ.ЗАВОДСКАЯ, 25;44.022206;145.856488
565;СЕВЕРО-КАВКАЗСКАЯ;БЛОК-ПОСТ 13 КМ;346910 РОСТОВСКАЯ ОБЛ., Г.НОВОШАХТИНСК, УЛ.ПРИВОЛЬНАЯ, Д.31;47.783542;39.894631
566;ЮГО-ВОСТОЧНАЯ;АРКАДАК;410086 М.О."Г.САРАТОВ",Г.САРАТОВ,ЛЕНИНСКИЙ Р-OН,ТАМОЖЕННЫЙ ПРОЕЗД,№6;51.601896;45.887086
567;МОСКОВСКАЯ;СВОБОДА;305025 Г. КУРСК, УЛ. ЭКСПЕДИЦИОННАЯ, Д.3;51.637025;36.114637
568;СЕВЕРНАЯ;ШАЛАКУША;165650 АРХАНГЕЛЬСКАЯ ОБЛ., Г. КОРЯЖМА, ДОРОГА МАГИСТРАЛЬНОЕ Ш., Д. 36, СТР.;61.287931;47.11581
569;БЕЛОРУССКАЯ;КСТЫ;ВИТЕБСКАЯ ОБЛ.,Г.ПОЛОЦК, УЛ. СТРОИТЕЛЬНАЯ, 30/6;55.461293;28.721287
570;ГОРЬКОВСКАЯ;КИЗНЕР;426075 УДМУРТСКАЯ РЕСПУБЛИКА, Г.ИЖЕВСК, УЛ.КАМБАРСКАЯ, Д.49А;56.840473;53.305409
571;КАЗАХСТАНСКАЯ;АКСУ I;РЕСПУБЛИКА КАЗАХСТАН , 140011 ПАВЛОДАРСКАЯ ОБЛАСТЬ, Г. ПАВЛОДАР, УЛ. ТОЛСТО;52.275897;76.967564
572;ГОРЬКОВСКАЯ;АРСК;420030 РЕСПУБЛИКА ТАТАРСТАН, Г. КАЗАНЬ, СТ. ЛАГЕРНАЯ, УЛ. БОЕВАЯ;55.800433;49.021865
573;ДАЛЬНЕВОСТОЧНАЯ;СУХАНОВКА (ПЕРЕВ.);692725 ПРИМОРСКИЙ КРАЙ, ХАСАНСКИЙ Р-Н, ПОС.ЗАРУБИНО, УЛ.МОРСКАЯ, Д.3;42.641187;131.081493
574;ЗАПАДНО-СИБИРСКАЯ;БАРАБИНСК;630052  Г.НОВОСИБИРСК, УЛ.ТОЛМАЧЕВСКАЯ, Д. 1/1;54.964173;82.828388
575;МОСКОВСКАЯ;СОТНИЦЫНО;390011, Г.РЯЗАНЬ, Р-Н ЮЖНЫЙ ПРОМУЗЕЛ, Д. 29;54.566376;39.776484
576;КАЗАХСТАНСКАЯ;ЖАРЫК;РЕСПУБЛИКА КАЗАХСТАН, КАРАГАНДИНСКАЯ ОБЛ., Г.КАРАГАНДА, Б.ЖЫРАУСКИЙ Р-Н п.Д;49.80776;73.088504
577;КАЗАХСТАНСКАЯ;АВРОРА;РЕСПУБЛИКА КАЗАХСТАН , 070003 ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ, Г. УСТЬ-КАМЕН;49.948313;82.627857
578;ОКТЯБРЬСКАЯ;ПРИМОРСК;Г.ВЫБОРГ, ЛЕНИНГРАДСКОЕ Ш., Д.110;60.697521;28.793727
579;ГОРЬКОВСКАЯ;КОСТАРИХА;603028, Г. НИЖНИЙ НОВГОРОД, УЛ. АКТЮБИНСКАЯ, Д. 17М;56.307506;43.894739
580;ЗАПАДНО-СИБИРСКАЯ;МЕЖДУРЕЧЕНСК;654010 КЕМЕРОВСКАЯ ОБЛ., Г.НОВОКУЗНЕЦК, ПЛОЩАДЬ ПОБЕДЫ, 4, КАБ.58;53.757553;87.136053
581;КРАСНОЯРСКАЯ;АБАКУМОВКА;663600 КРАСНОЯРСКИЙ КРАЙ, Г.КАНСК , УЛ. МОСКОВСКАЯ, Д.27, ПОМ.12;56.205305;95.715808
582;БЕЛОРУССКАЯ;ФАНИПОЛЬ;Минская обл.Минский р-н, 17-й кмРАД Р-1 Минск-Дзержинск;53.79513;27.380524
583;ЗАБАЙКАЛЬСКАЯ;МАРГУЦЕК;672000 ЗАБАЙКАЛЬСКИЙ КРАЙ, Г. ЧИТА, ЦЕНТРАЛЬНЫЙ АДМИНИСТРАТИВНЫЙ РАЙОН, УЛ.;52.033635;113.501049
584;ЗАПАДНО-СИБИРСКАЯ;КАЛАЧИНСКАЯ;644117 Г.ОМСК, УЛ. 3-Я МОЛОДЕЖНАЯ, Д. 6, КОРП. 2;54.952884;73.48078
585;ДАЛЬНЕВОСТОЧНАЯ;КОТО;682860 ХАБАРОВСКИЙ КРАЙ,ВАНИНСКИЙ Р-Н,МЕЖСЕЛЕННАЯ ТЕРРИТОРИЯ ВАНИНСКОГО Р-Н;49.975491;139.720052
586;ДАЛЬНЕВОСТОЧНАЯ;БОЛОНЬ;681000 ХАБАРОВСКИЙ КРАЙ, Г. КОМСОМОЛЬСК-НА-АМУРЕ, ПРОСПЕКТ ОКТЯБРЬСКИЙ, Д.;50.538423;137.015503
587;МОСКОВСКАЯ;ВОЛОВО;301670 ТУЛЬСКАЯ ОБЛ., Г.НОВОМОСКОВСК, УЛ.СВЯЗИ, 10;54.0875;38.218959
588;ПРИВОЛЖСКАЯ;ТРУБНАЯ;404119 ВОЛГОГРАДСКАЯ ОБЛ., Г. ВОЛЖСКИЙ, ПРОСП.МЕТАЛЛУРГОВ, Д. 6;48.801748;44.791267
589;КАЗАХСТАНСКАЯ;АУЛ;РЕСПУБЛИКА КАЗАХСТАН , 071400 ВОСТОЧНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ, Г. СЕМЕЙ, УЛ.;50.404964;80.24919
590;СЕВЕРО-КАВКАЗСКАЯ;КИЗИТЕРИНКА-ПЕРЕВАЛКА;344029 РОСТОВСКАЯ ОБЛ., Г. РОСТОВ-НА-ДОНУ, УЛ. МЕНЖИНСКОГО, Д. 2/1/13, ЛИТ.;47.25777;39.761824
591;МОСКОВСКАЯ;ИКША;141730 МОСКОВСКАЯ ОБЛ., Г.ЛОБНЯ, УЛ.ГАГАРИНА, Д. 9;56.021;37.458184
592;МОСКОВСКАЯ;ЛЮДИНОВО II;248016 Г.КАЛУГА, УЛ.ЛЕНИНА, 3;54.532114;36.276936
593;КАЗАХСТАНСКАЯ;БОЗШАКОЛЬ;РЕСПУБЛИКА КАЗАХСТАН , 141200 ПАВЛОДАРСКАЯ ОБЛАСТЬ, Г. ЭКИБАСТУЗ, УЛ.50 ЛЕТ;51.746117;75.318392
594;МОСКОВСКАЯ;БОЛШЕВО;141201 МОСКОВСКАЯ ОБЛ., Г. ПУШКИНО, ТЕРРИТОРИЯ АВТОДОРОГА М8 ХОЛМОГОРЫ, КИЛ;56.011318;37.847164
595;ЮЖНО-УРАЛЬСКАЯ;САТКА;456910 ЧЕЛЯБИНСКАЯ ОБЛ., Г.САТКА, УЛ.ПРОЛЕТАРСКАЯ, Д. 40;55.038047;58.972494
596;СЕВЕРО-КАВКАЗСКАЯ;УСПЕНСКАЯ (ЭКСП.);347900 РОСТОВСКАЯ ОБЛ., Г.ТАГАНРОГ, УЛ. ФРУНЗЕ, Д.81Д;47.22873;38.903744
597;СЕВЕРО-КАВКАЗСКАЯ;ЧЕРКЕССК;369000 КАРАЧАЕВО-ЧЕРКЕССКАЯ РЕСПУБЛИКА, Г.ЧЕРКЕССК, УЛ.ЛЕРМОНТОВА, Д. 154А;44.203274;42.034409
598;ГОРЬКОВСКАЯ;КИСЕЛИХА;603028, Г. НИЖНИЙ НОВГОРОД, УЛ. АКТЮБИНСКАЯ, Д. 17М;56.307506;43.894739
599;КАЗАХСТАНСКАЯ;АМАНГЕЛЬДЫ;РЕСПУБЛИКА КАЗАХСТАН , ЗАПАДНО-КАЗАХСТАНСКАЯ ОБЛАСТЬ, БУРЛИHСКИЙ Р-H, Г.АКС;51.164979;53.020886
600;ВОСТОЧНО-СИБИРСКАЯ;АЗЕЙ;665106 ИРКУТСКАЯ ОБЛ., Г.НИЖНЕУДИНСК, УЛ.КОМСОМОЛЬСКАЯ, Д. 9;54.906181;99.042359
601;ОКТЯБРЬСКАЯ;НАДВОИЦЫ;186420 РЕСПУБЛИКА КАРЕЛИЯ, Г. СЕГЕЖА, УЛ.ЗАВОДСКАЯ, Д.1;63.737719;34.315877
